2648_SD,2649_SD,2660_SD,2661_SD,2662_SD,2663_SD,2990_SD,2994_SD,2995_SD,2999_SD,3004_SD
NREM,NREM,NREM,NREM,NREM,Wake,REM,Wake,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,Wake,REM,Wake,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,Wake,REM,Wake,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,Wake,REM,Wake,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
NREM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
REM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,REM,NREM
REM,NREM,NREM,REM,NREM,Wake,REM,Wake,Wake,NREM,NREM
REM,NREM,NREM,REM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,REM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,REM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,NREM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,NREM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,NREM,NREM,Wake,NREM,Wake,Wake,NREM,NREM
REM,NREM,NREM,NREM,NREM,Wake,NREM,Wake,Wake,NREM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,Wake,Wake,NREM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,Wake,NREM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,Wake,REM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,Wake,REM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,Wake,REM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,REM,Wake
REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,REM,Wake
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,Wake
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake
NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM,Wake
NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM,Wake
NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,NREM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,REM,NREM,Wake,NREM,Wake
NREM,NREM,NREM,REM,REM,NREM,REM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,REM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,NREM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,NREM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,REM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,REM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,REM
NREM,REM,NREM,NREM,NREM,REM,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,Wake,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,Wake,Wake,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,Wake,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,NREM,REM,Wake,REM,REM
NREM,REM,REM,NREM,NREM,NREM,NREM,REM,Wake,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,REM,Wake,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,Wake,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,Wake,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,Wake,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM
REM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,Wake,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,REM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,REM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,REM,REM
NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,REM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,REM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,Wake,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,Wake,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,Wake,NREM,NREM,REM
NREM,Wake,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,REM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,Wake,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,Wake,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,Wake,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,REM,REM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM
Wake,NREM,REM,NREM,NREM,REM,NREM,REM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,Wake,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,Wake,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,REM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,NREM,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,REM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,REM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,Wake,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,Wake,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,Wake,NREM,NREM,NREM
Wake,NREM,Wake,Wake,NREM,NREM,NREM,Wake,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,Wake,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,REM,NREM,REM,NREM,NREM,NREM,NREM
Wake,NREM,Wake,Wake,Wake,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,Wake,Wake,Wake,NREM,REM,NREM,NREM,NREM,NREM
NREM,NREM,Wake,Wake,Wake,NREM,REM,Wake,NREM,NREM,NREM
NREM,NREM,Wake,Wake,NREM,NREM,REM,Wake,NREM,NREM,NREM
NREM,NREM,Wake,Wake,NREM,NREM,REM,Wake,NREM,NREM,NREM
