Epoch #,Start Time,End Time,Score #, Score
8533,06/15/2021 19:10:59,06/15/2021 19:11:02,1,Wake
8534,06/15/2021 19:11:02,06/15/2021 19:11:05,1,Wake
8535,06/15/2021 19:11:05,06/15/2021 19:11:08,1,Wake
8536,06/15/2021 19:11:08,06/15/2021 19:11:11,1,Wake
8537,06/15/2021 19:11:11,06/15/2021 19:11:14,1,Wake
8538,06/15/2021 19:11:14,06/15/2021 19:11:17,1,Wake
8539,06/15/2021 19:11:17,06/15/2021 19:11:20,1,Wake
8540,06/15/2021 19:11:20,06/15/2021 19:11:23,1,Wake
8541,06/15/2021 19:11:23,06/15/2021 19:11:26,1,Wake
8542,06/15/2021 19:11:26,06/15/2021 19:11:29,1,Wake
8543,06/15/2021 19:11:29,06/15/2021 19:11:32,1,Wake
8544,06/15/2021 19:11:32,06/15/2021 19:11:35,1,Wake
8545,06/15/2021 19:11:35,06/15/2021 19:11:38,1,Wake
8546,06/15/2021 19:11:38,06/15/2021 19:11:41,1,Wake
8547,06/15/2021 19:11:41,06/15/2021 19:11:44,1,Wake
8548,06/15/2021 19:11:44,06/15/2021 19:11:47,1,Wake
8549,06/15/2021 19:11:47,06/15/2021 19:11:50,1,Wake
8550,06/15/2021 19:11:50,06/15/2021 19:11:53,1,Wake
8551,06/15/2021 19:11:53,06/15/2021 19:11:56,1,Wake
8552,06/15/2021 19:11:56,06/15/2021 19:11:59,1,Wake
8553,06/15/2021 19:11:59,06/15/2021 19:12:02,1,Wake
8554,06/15/2021 19:12:02,06/15/2021 19:12:05,1,Wake
8555,06/15/2021 19:12:05,06/15/2021 19:12:08,1,Wake
8556,06/15/2021 19:12:08,06/15/2021 19:12:11,1,Wake
8557,06/15/2021 19:12:11,06/15/2021 19:12:14,1,Wake
8558,06/15/2021 19:12:14,06/15/2021 19:12:17,1,Wake
8559,06/15/2021 19:12:17,06/15/2021 19:12:20,1,Wake
8560,06/15/2021 19:12:20,06/15/2021 19:12:23,1,Wake
8561,06/15/2021 19:12:23,06/15/2021 19:12:26,1,Wake
8562,06/15/2021 19:12:26,06/15/2021 19:12:29,1,Wake
8563,06/15/2021 19:12:29,06/15/2021 19:12:32,1,Wake
8564,06/15/2021 19:12:32,06/15/2021 19:12:35,1,Wake
8565,06/15/2021 19:12:35,06/15/2021 19:12:38,1,Wake
8566,06/15/2021 19:12:38,06/15/2021 19:12:41,1,Wake
8567,06/15/2021 19:12:41,06/15/2021 19:12:44,1,Wake
8568,06/15/2021 19:12:44,06/15/2021 19:12:47,1,Wake
8569,06/15/2021 19:12:47,06/15/2021 19:12:50,1,Wake
8570,06/15/2021 19:12:50,06/15/2021 19:12:53,1,Wake
8571,06/15/2021 19:12:53,06/15/2021 19:12:56,1,Wake
8572,06/15/2021 19:12:56,06/15/2021 19:12:59,1,Wake
8573,06/15/2021 19:12:59,06/15/2021 19:13:02,1,Wake
8574,06/15/2021 19:13:02,06/15/2021 19:13:05,1,Wake
8575,06/15/2021 19:13:05,06/15/2021 19:13:08,1,Wake
8576,06/15/2021 19:13:08,06/15/2021 19:13:11,1,Wake
8577,06/15/2021 19:13:11,06/15/2021 19:13:14,1,Wake
8578,06/15/2021 19:13:14,06/15/2021 19:13:17,1,Wake
8579,06/15/2021 19:13:17,06/15/2021 19:13:20,1,Wake
8580,06/15/2021 19:13:20,06/15/2021 19:13:23,1,Wake
8581,06/15/2021 19:13:23,06/15/2021 19:13:26,1,Wake
8582,06/15/2021 19:13:26,06/15/2021 19:13:29,1,Wake
8583,06/15/2021 19:13:29,06/15/2021 19:13:32,1,Wake
8584,06/15/2021 19:13:32,06/15/2021 19:13:35,1,Wake
8585,06/15/2021 19:13:35,06/15/2021 19:13:38,1,Wake
8586,06/15/2021 19:13:38,06/15/2021 19:13:41,1,Wake
8587,06/15/2021 19:13:41,06/15/2021 19:13:44,1,Wake
8588,06/15/2021 19:13:44,06/15/2021 19:13:47,1,Wake
8589,06/15/2021 19:13:47,06/15/2021 19:13:50,1,Wake
8590,06/15/2021 19:13:50,06/15/2021 19:13:53,1,Wake
8591,06/15/2021 19:13:53,06/15/2021 19:13:56,1,Wake
8592,06/15/2021 19:13:56,06/15/2021 19:13:59,1,Wake
8593,06/15/2021 19:13:59,06/15/2021 19:14:02,1,Wake
8594,06/15/2021 19:14:02,06/15/2021 19:14:05,1,Wake
8595,06/15/2021 19:14:05,06/15/2021 19:14:08,1,Wake
8596,06/15/2021 19:14:08,06/15/2021 19:14:11,1,Wake
8597,06/15/2021 19:14:11,06/15/2021 19:14:14,1,Wake
8598,06/15/2021 19:14:14,06/15/2021 19:14:17,1,Wake
8599,06/15/2021 19:14:17,06/15/2021 19:14:20,1,Wake
8600,06/15/2021 19:14:20,06/15/2021 19:14:23,1,Wake
8601,06/15/2021 19:14:23,06/15/2021 19:14:26,1,Wake
8602,06/15/2021 19:14:26,06/15/2021 19:14:29,1,Wake
8603,06/15/2021 19:14:29,06/15/2021 19:14:32,1,Wake
8604,06/15/2021 19:14:32,06/15/2021 19:14:35,1,Wake
8605,06/15/2021 19:14:35,06/15/2021 19:14:38,1,Wake
8606,06/15/2021 19:14:38,06/15/2021 19:14:41,1,Wake
8607,06/15/2021 19:14:41,06/15/2021 19:14:44,1,Wake
8608,06/15/2021 19:14:44,06/15/2021 19:14:47,1,Wake
8609,06/15/2021 19:14:47,06/15/2021 19:14:50,1,Wake
8610,06/15/2021 19:14:50,06/15/2021 19:14:53,1,Wake
8611,06/15/2021 19:14:53,06/15/2021 19:14:56,1,Wake
8612,06/15/2021 19:14:56,06/15/2021 19:14:59,1,Wake
8613,06/15/2021 19:14:59,06/15/2021 19:15:02,1,Wake
8614,06/15/2021 19:15:02,06/15/2021 19:15:05,1,Wake
8615,06/15/2021 19:15:05,06/15/2021 19:15:08,1,Wake
8616,06/15/2021 19:15:08,06/15/2021 19:15:11,1,Wake
8617,06/15/2021 19:15:11,06/15/2021 19:15:14,1,Wake
8618,06/15/2021 19:15:14,06/15/2021 19:15:17,1,Wake
8619,06/15/2021 19:15:17,06/15/2021 19:15:20,1,Wake
8620,06/15/2021 19:15:20,06/15/2021 19:15:23,1,Wake
8621,06/15/2021 19:15:23,06/15/2021 19:15:26,1,Wake
8622,06/15/2021 19:15:26,06/15/2021 19:15:29,1,Wake
8623,06/15/2021 19:15:29,06/15/2021 19:15:32,1,Wake
8624,06/15/2021 19:15:32,06/15/2021 19:15:35,1,Wake
8625,06/15/2021 19:15:35,06/15/2021 19:15:38,1,Wake
8626,06/15/2021 19:15:38,06/15/2021 19:15:41,1,Wake
8627,06/15/2021 19:15:41,06/15/2021 19:15:44,1,Wake
8628,06/15/2021 19:15:44,06/15/2021 19:15:47,1,Wake
8629,06/15/2021 19:15:47,06/15/2021 19:15:50,1,Wake
8630,06/15/2021 19:15:50,06/15/2021 19:15:53,1,Wake
8631,06/15/2021 19:15:53,06/15/2021 19:15:56,1,Wake
8632,06/15/2021 19:15:56,06/15/2021 19:15:59,1,Wake
8633,06/15/2021 19:15:59,06/15/2021 19:16:02,1,Wake
8634,06/15/2021 19:16:02,06/15/2021 19:16:05,1,Wake
8635,06/15/2021 19:16:05,06/15/2021 19:16:08,1,Wake
8636,06/15/2021 19:16:08,06/15/2021 19:16:11,1,Wake
8637,06/15/2021 19:16:11,06/15/2021 19:16:14,1,Wake
8638,06/15/2021 19:16:14,06/15/2021 19:16:17,1,Wake
8639,06/15/2021 19:16:17,06/15/2021 19:16:20,1,Wake
8640,06/15/2021 19:16:20,06/15/2021 19:16:23,1,Wake
8641,06/15/2021 19:16:23,06/15/2021 19:16:26,1,Wake
8642,06/15/2021 19:16:26,06/15/2021 19:16:29,1,Wake
8643,06/15/2021 19:16:29,06/15/2021 19:16:32,1,Wake
8644,06/15/2021 19:16:32,06/15/2021 19:16:35,1,Wake
8645,06/15/2021 19:16:35,06/15/2021 19:16:38,1,Wake
8646,06/15/2021 19:16:38,06/15/2021 19:16:41,1,Wake
8647,06/15/2021 19:16:41,06/15/2021 19:16:44,1,Wake
8648,06/15/2021 19:16:44,06/15/2021 19:16:47,1,Wake
8649,06/15/2021 19:16:47,06/15/2021 19:16:50,1,Wake
8650,06/15/2021 19:16:50,06/15/2021 19:16:53,1,Wake
8651,06/15/2021 19:16:53,06/15/2021 19:16:56,1,Wake
8652,06/15/2021 19:16:56,06/15/2021 19:16:59,1,Wake
8653,06/15/2021 19:16:59,06/15/2021 19:17:02,1,Wake
8654,06/15/2021 19:17:02,06/15/2021 19:17:05,1,Wake
8655,06/15/2021 19:17:05,06/15/2021 19:17:08,1,Wake
8656,06/15/2021 19:17:08,06/15/2021 19:17:11,1,Wake
8657,06/15/2021 19:17:11,06/15/2021 19:17:14,1,Wake
8658,06/15/2021 19:17:14,06/15/2021 19:17:17,1,Wake
8659,06/15/2021 19:17:17,06/15/2021 19:17:20,1,Wake
8660,06/15/2021 19:17:20,06/15/2021 19:17:23,1,Wake
8661,06/15/2021 19:17:23,06/15/2021 19:17:26,1,Wake
8662,06/15/2021 19:17:26,06/15/2021 19:17:29,1,Wake
8663,06/15/2021 19:17:29,06/15/2021 19:17:32,1,Wake
8664,06/15/2021 19:17:32,06/15/2021 19:17:35,1,Wake
8665,06/15/2021 19:17:35,06/15/2021 19:17:38,1,Wake
8666,06/15/2021 19:17:38,06/15/2021 19:17:41,1,Wake
8667,06/15/2021 19:17:41,06/15/2021 19:17:44,1,Wake
8668,06/15/2021 19:17:44,06/15/2021 19:17:47,1,Wake
8669,06/15/2021 19:17:47,06/15/2021 19:17:50,1,Wake
8670,06/15/2021 19:17:50,06/15/2021 19:17:53,1,Wake
8671,06/15/2021 19:17:53,06/15/2021 19:17:56,1,Wake
8672,06/15/2021 19:17:56,06/15/2021 19:17:59,1,Wake
8673,06/15/2021 19:17:59,06/15/2021 19:18:02,1,Wake
8674,06/15/2021 19:18:02,06/15/2021 19:18:05,1,Wake
8675,06/15/2021 19:18:05,06/15/2021 19:18:08,1,Wake
8676,06/15/2021 19:18:08,06/15/2021 19:18:11,1,Wake
8677,06/15/2021 19:18:11,06/15/2021 19:18:14,1,Wake
8678,06/15/2021 19:18:14,06/15/2021 19:18:17,1,Wake
8679,06/15/2021 19:18:17,06/15/2021 19:18:20,1,Wake
8680,06/15/2021 19:18:20,06/15/2021 19:18:23,1,Wake
8681,06/15/2021 19:18:23,06/15/2021 19:18:26,1,Wake
8682,06/15/2021 19:18:26,06/15/2021 19:18:29,1,Wake
8683,06/15/2021 19:18:29,06/15/2021 19:18:32,1,Wake
8684,06/15/2021 19:18:32,06/15/2021 19:18:35,1,Wake
8685,06/15/2021 19:18:35,06/15/2021 19:18:38,1,Wake
8686,06/15/2021 19:18:38,06/15/2021 19:18:41,1,Wake
8687,06/15/2021 19:18:41,06/15/2021 19:18:44,1,Wake
8688,06/15/2021 19:18:44,06/15/2021 19:18:47,1,Wake
8689,06/15/2021 19:18:47,06/15/2021 19:18:50,1,Wake
8690,06/15/2021 19:18:50,06/15/2021 19:18:53,1,Wake
8691,06/15/2021 19:18:53,06/15/2021 19:18:56,1,Wake
8692,06/15/2021 19:18:56,06/15/2021 19:18:59,1,Wake
8693,06/15/2021 19:18:59,06/15/2021 19:19:02,1,Wake
8694,06/15/2021 19:19:02,06/15/2021 19:19:05,1,Wake
8695,06/15/2021 19:19:05,06/15/2021 19:19:08,1,Wake
8696,06/15/2021 19:19:08,06/15/2021 19:19:11,1,Wake
8697,06/15/2021 19:19:11,06/15/2021 19:19:14,1,Wake
8698,06/15/2021 19:19:14,06/15/2021 19:19:17,1,Wake
8699,06/15/2021 19:19:17,06/15/2021 19:19:20,1,Wake
8700,06/15/2021 19:19:20,06/15/2021 19:19:23,1,Wake
8701,06/15/2021 19:19:23,06/15/2021 19:19:26,1,Wake
8702,06/15/2021 19:19:26,06/15/2021 19:19:29,1,Wake
8703,06/15/2021 19:19:29,06/15/2021 19:19:32,1,Wake
8704,06/15/2021 19:19:32,06/15/2021 19:19:35,1,Wake
8705,06/15/2021 19:19:35,06/15/2021 19:19:38,1,Wake
8706,06/15/2021 19:19:38,06/15/2021 19:19:41,1,Wake
8707,06/15/2021 19:19:41,06/15/2021 19:19:44,1,Wake
8708,06/15/2021 19:19:44,06/15/2021 19:19:47,1,Wake
8709,06/15/2021 19:19:47,06/15/2021 19:19:50,1,Wake
8710,06/15/2021 19:19:50,06/15/2021 19:19:53,1,Wake
8711,06/15/2021 19:19:53,06/15/2021 19:19:56,1,Wake
8712,06/15/2021 19:19:56,06/15/2021 19:19:59,1,Wake
8713,06/15/2021 19:19:59,06/15/2021 19:20:02,1,Wake
8714,06/15/2021 19:20:02,06/15/2021 19:20:05,1,Wake
8715,06/15/2021 19:20:05,06/15/2021 19:20:08,1,Wake
8716,06/15/2021 19:20:08,06/15/2021 19:20:11,1,Wake
8717,06/15/2021 19:20:11,06/15/2021 19:20:14,1,Wake
8718,06/15/2021 19:20:14,06/15/2021 19:20:17,1,Wake
8719,06/15/2021 19:20:17,06/15/2021 19:20:20,1,Wake
8720,06/15/2021 19:20:20,06/15/2021 19:20:23,1,Wake
8721,06/15/2021 19:20:23,06/15/2021 19:20:26,1,Wake
8722,06/15/2021 19:20:26,06/15/2021 19:20:29,1,Wake
8723,06/15/2021 19:20:29,06/15/2021 19:20:32,1,Wake
8724,06/15/2021 19:20:32,06/15/2021 19:20:35,1,Wake
8725,06/15/2021 19:20:35,06/15/2021 19:20:38,1,Wake
8726,06/15/2021 19:20:38,06/15/2021 19:20:41,1,Wake
8727,06/15/2021 19:20:41,06/15/2021 19:20:44,1,Wake
8728,06/15/2021 19:20:44,06/15/2021 19:20:47,1,Wake
8729,06/15/2021 19:20:47,06/15/2021 19:20:50,1,Wake
8730,06/15/2021 19:20:50,06/15/2021 19:20:53,1,Wake
8731,06/15/2021 19:20:53,06/15/2021 19:20:56,1,Wake
8732,06/15/2021 19:20:56,06/15/2021 19:20:59,1,Wake
8733,06/15/2021 19:20:59,06/15/2021 19:21:02,1,Wake
8734,06/15/2021 19:21:02,06/15/2021 19:21:05,1,Wake
8735,06/15/2021 19:21:05,06/15/2021 19:21:08,1,Wake
8736,06/15/2021 19:21:08,06/15/2021 19:21:11,1,Wake
8737,06/15/2021 19:21:11,06/15/2021 19:21:14,1,Wake
8738,06/15/2021 19:21:14,06/15/2021 19:21:17,1,Wake
8739,06/15/2021 19:21:17,06/15/2021 19:21:20,1,Wake
8740,06/15/2021 19:21:20,06/15/2021 19:21:23,1,Wake
8741,06/15/2021 19:21:23,06/15/2021 19:21:26,1,Wake
8742,06/15/2021 19:21:26,06/15/2021 19:21:29,1,Wake
8743,06/15/2021 19:21:29,06/15/2021 19:21:32,1,Wake
8744,06/15/2021 19:21:32,06/15/2021 19:21:35,1,Wake
8745,06/15/2021 19:21:35,06/15/2021 19:21:38,2,Non REM
8746,06/15/2021 19:21:38,06/15/2021 19:21:41,2,Non REM
8747,06/15/2021 19:21:41,06/15/2021 19:21:44,2,Non REM
8748,06/15/2021 19:21:44,06/15/2021 19:21:47,2,Non REM
8749,06/15/2021 19:21:47,06/15/2021 19:21:50,2,Non REM
8750,06/15/2021 19:21:50,06/15/2021 19:21:53,2,Non REM
8751,06/15/2021 19:21:53,06/15/2021 19:21:56,2,Non REM
8752,06/15/2021 19:21:56,06/15/2021 19:21:59,2,Non REM
8753,06/15/2021 19:21:59,06/15/2021 19:22:02,2,Non REM
8754,06/15/2021 19:22:02,06/15/2021 19:22:05,2,Non REM
8755,06/15/2021 19:22:05,06/15/2021 19:22:08,1,Wake
8756,06/15/2021 19:22:08,06/15/2021 19:22:11,1,Wake
8757,06/15/2021 19:22:11,06/15/2021 19:22:14,1,Wake
8758,06/15/2021 19:22:14,06/15/2021 19:22:17,1,Wake
8759,06/15/2021 19:22:17,06/15/2021 19:22:20,1,Wake
8760,06/15/2021 19:22:20,06/15/2021 19:22:23,1,Wake
8761,06/15/2021 19:22:23,06/15/2021 19:22:26,1,Wake
8762,06/15/2021 19:22:26,06/15/2021 19:22:29,1,Wake
8763,06/15/2021 19:22:29,06/15/2021 19:22:32,1,Wake
8764,06/15/2021 19:22:32,06/15/2021 19:22:35,1,Wake
8765,06/15/2021 19:22:35,06/15/2021 19:22:38,2,Non REM
8766,06/15/2021 19:22:38,06/15/2021 19:22:41,1,Wake
8767,06/15/2021 19:22:41,06/15/2021 19:22:44,1,Wake
8768,06/15/2021 19:22:44,06/15/2021 19:22:47,1,Wake
8769,06/15/2021 19:22:47,06/15/2021 19:22:50,1,Wake
8770,06/15/2021 19:22:50,06/15/2021 19:22:53,1,Wake
8771,06/15/2021 19:22:53,06/15/2021 19:22:56,1,Wake
8772,06/15/2021 19:22:56,06/15/2021 19:22:59,1,Wake
8773,06/15/2021 19:22:59,06/15/2021 19:23:02,1,Wake
8774,06/15/2021 19:23:02,06/15/2021 19:23:05,1,Wake
8775,06/15/2021 19:23:05,06/15/2021 19:23:08,1,Wake
8776,06/15/2021 19:23:08,06/15/2021 19:23:11,1,Wake
8777,06/15/2021 19:23:11,06/15/2021 19:23:14,1,Wake
8778,06/15/2021 19:23:14,06/15/2021 19:23:17,1,Wake
8779,06/15/2021 19:23:17,06/15/2021 19:23:20,1,Wake
8780,06/15/2021 19:23:20,06/15/2021 19:23:23,1,Wake
8781,06/15/2021 19:23:23,06/15/2021 19:23:26,1,Wake
8782,06/15/2021 19:23:26,06/15/2021 19:23:29,1,Wake
8783,06/15/2021 19:23:29,06/15/2021 19:23:32,1,Wake
8784,06/15/2021 19:23:32,06/15/2021 19:23:35,1,Wake
8785,06/15/2021 19:23:35,06/15/2021 19:23:38,1,Wake
8786,06/15/2021 19:23:38,06/15/2021 19:23:41,1,Wake
8787,06/15/2021 19:23:41,06/15/2021 19:23:44,1,Wake
8788,06/15/2021 19:23:44,06/15/2021 19:23:47,1,Wake
8789,06/15/2021 19:23:47,06/15/2021 19:23:50,1,Wake
8790,06/15/2021 19:23:50,06/15/2021 19:23:53,1,Wake
8791,06/15/2021 19:23:53,06/15/2021 19:23:56,1,Wake
8792,06/15/2021 19:23:56,06/15/2021 19:23:59,1,Wake
8793,06/15/2021 19:23:59,06/15/2021 19:24:02,1,Wake
8794,06/15/2021 19:24:02,06/15/2021 19:24:05,1,Wake
8795,06/15/2021 19:24:05,06/15/2021 19:24:08,1,Wake
8796,06/15/2021 19:24:08,06/15/2021 19:24:11,1,Wake
8797,06/15/2021 19:24:11,06/15/2021 19:24:14,1,Wake
8798,06/15/2021 19:24:14,06/15/2021 19:24:17,2,Non REM
8799,06/15/2021 19:24:17,06/15/2021 19:24:20,2,Non REM
8800,06/15/2021 19:24:20,06/15/2021 19:24:23,2,Non REM
8801,06/15/2021 19:24:23,06/15/2021 19:24:26,2,Non REM
8802,06/15/2021 19:24:26,06/15/2021 19:24:29,1,Wake
8803,06/15/2021 19:24:29,06/15/2021 19:24:32,1,Wake
8804,06/15/2021 19:24:32,06/15/2021 19:24:35,1,Wake
8805,06/15/2021 19:24:35,06/15/2021 19:24:38,1,Wake
8806,06/15/2021 19:24:38,06/15/2021 19:24:41,1,Wake
8807,06/15/2021 19:24:41,06/15/2021 19:24:44,1,Wake
8808,06/15/2021 19:24:44,06/15/2021 19:24:47,1,Wake
8809,06/15/2021 19:24:47,06/15/2021 19:24:50,1,Wake
8810,06/15/2021 19:24:50,06/15/2021 19:24:53,1,Wake
8811,06/15/2021 19:24:53,06/15/2021 19:24:56,1,Wake
8812,06/15/2021 19:24:56,06/15/2021 19:24:59,1,Wake
8813,06/15/2021 19:24:59,06/15/2021 19:25:02,1,Wake
8814,06/15/2021 19:25:02,06/15/2021 19:25:05,1,Wake
8815,06/15/2021 19:25:05,06/15/2021 19:25:08,1,Wake
8816,06/15/2021 19:25:08,06/15/2021 19:25:11,1,Wake
8817,06/15/2021 19:25:11,06/15/2021 19:25:14,1,Wake
8818,06/15/2021 19:25:14,06/15/2021 19:25:17,1,Wake
8819,06/15/2021 19:25:17,06/15/2021 19:25:20,1,Wake
8820,06/15/2021 19:25:20,06/15/2021 19:25:23,1,Wake
8821,06/15/2021 19:25:23,06/15/2021 19:25:26,1,Wake
8822,06/15/2021 19:25:26,06/15/2021 19:25:29,1,Wake
8823,06/15/2021 19:25:29,06/15/2021 19:25:32,1,Wake
8824,06/15/2021 19:25:32,06/15/2021 19:25:35,1,Wake
8825,06/15/2021 19:25:35,06/15/2021 19:25:38,1,Wake
8826,06/15/2021 19:25:38,06/15/2021 19:25:41,1,Wake
8827,06/15/2021 19:25:41,06/15/2021 19:25:44,1,Wake
8828,06/15/2021 19:25:44,06/15/2021 19:25:47,1,Wake
8829,06/15/2021 19:25:47,06/15/2021 19:25:50,1,Wake
8830,06/15/2021 19:25:50,06/15/2021 19:25:53,2,Non REM
8831,06/15/2021 19:25:53,06/15/2021 19:25:56,2,Non REM
8832,06/15/2021 19:25:56,06/15/2021 19:25:59,2,Non REM
8833,06/15/2021 19:25:59,06/15/2021 19:26:02,2,Non REM
8834,06/15/2021 19:26:02,06/15/2021 19:26:05,2,Non REM
8835,06/15/2021 19:26:05,06/15/2021 19:26:08,2,Non REM
8836,06/15/2021 19:26:08,06/15/2021 19:26:11,2,Non REM
8837,06/15/2021 19:26:11,06/15/2021 19:26:14,2,Non REM
8838,06/15/2021 19:26:14,06/15/2021 19:26:17,2,Non REM
8839,06/15/2021 19:26:17,06/15/2021 19:26:20,2,Non REM
8840,06/15/2021 19:26:20,06/15/2021 19:26:23,2,Non REM
8841,06/15/2021 19:26:23,06/15/2021 19:26:26,2,Non REM
8842,06/15/2021 19:26:26,06/15/2021 19:26:29,2,Non REM
8843,06/15/2021 19:26:29,06/15/2021 19:26:32,2,Non REM
8844,06/15/2021 19:26:32,06/15/2021 19:26:35,2,Non REM
8845,06/15/2021 19:26:35,06/15/2021 19:26:38,2,Non REM
8846,06/15/2021 19:26:38,06/15/2021 19:26:41,2,Non REM
8847,06/15/2021 19:26:41,06/15/2021 19:26:44,2,Non REM
8848,06/15/2021 19:26:44,06/15/2021 19:26:47,2,Non REM
8849,06/15/2021 19:26:47,06/15/2021 19:26:50,2,Non REM
8850,06/15/2021 19:26:50,06/15/2021 19:26:53,2,Non REM
8851,06/15/2021 19:26:53,06/15/2021 19:26:56,2,Non REM
8852,06/15/2021 19:26:56,06/15/2021 19:26:59,2,Non REM
8853,06/15/2021 19:26:59,06/15/2021 19:27:02,2,Non REM
8854,06/15/2021 19:27:02,06/15/2021 19:27:05,2,Non REM
8855,06/15/2021 19:27:05,06/15/2021 19:27:08,2,Non REM
8856,06/15/2021 19:27:08,06/15/2021 19:27:11,2,Non REM
8857,06/15/2021 19:27:11,06/15/2021 19:27:14,1,Wake
8858,06/15/2021 19:27:14,06/15/2021 19:27:17,1,Wake
8859,06/15/2021 19:27:17,06/15/2021 19:27:20,2,Non REM
8860,06/15/2021 19:27:20,06/15/2021 19:27:23,2,Non REM
8861,06/15/2021 19:27:23,06/15/2021 19:27:26,2,Non REM
8862,06/15/2021 19:27:26,06/15/2021 19:27:29,2,Non REM
8863,06/15/2021 19:27:29,06/15/2021 19:27:32,2,Non REM
8864,06/15/2021 19:27:32,06/15/2021 19:27:35,2,Non REM
8865,06/15/2021 19:27:35,06/15/2021 19:27:38,2,Non REM
8866,06/15/2021 19:27:38,06/15/2021 19:27:41,2,Non REM
8867,06/15/2021 19:27:41,06/15/2021 19:27:44,2,Non REM
8868,06/15/2021 19:27:44,06/15/2021 19:27:47,2,Non REM
8869,06/15/2021 19:27:47,06/15/2021 19:27:50,2,Non REM
8870,06/15/2021 19:27:50,06/15/2021 19:27:53,2,Non REM
8871,06/15/2021 19:27:53,06/15/2021 19:27:56,2,Non REM
8872,06/15/2021 19:27:56,06/15/2021 19:27:59,2,Non REM
8873,06/15/2021 19:27:59,06/15/2021 19:28:02,2,Non REM
8874,06/15/2021 19:28:02,06/15/2021 19:28:05,2,Non REM
8875,06/15/2021 19:28:05,06/15/2021 19:28:08,2,Non REM
8876,06/15/2021 19:28:08,06/15/2021 19:28:11,2,Non REM
8877,06/15/2021 19:28:11,06/15/2021 19:28:14,2,Non REM
8878,06/15/2021 19:28:14,06/15/2021 19:28:17,2,Non REM
8879,06/15/2021 19:28:17,06/15/2021 19:28:20,2,Non REM
8880,06/15/2021 19:28:20,06/15/2021 19:28:23,2,Non REM
8881,06/15/2021 19:28:23,06/15/2021 19:28:26,2,Non REM
8882,06/15/2021 19:28:26,06/15/2021 19:28:29,2,Non REM
8883,06/15/2021 19:28:29,06/15/2021 19:28:32,2,Non REM
8884,06/15/2021 19:28:32,06/15/2021 19:28:35,2,Non REM
8885,06/15/2021 19:28:35,06/15/2021 19:28:38,2,Non REM
8886,06/15/2021 19:28:38,06/15/2021 19:28:41,2,Non REM
8887,06/15/2021 19:28:41,06/15/2021 19:28:44,2,Non REM
8888,06/15/2021 19:28:44,06/15/2021 19:28:47,2,Non REM
8889,06/15/2021 19:28:47,06/15/2021 19:28:50,2,Non REM
8890,06/15/2021 19:28:50,06/15/2021 19:28:53,2,Non REM
8891,06/15/2021 19:28:53,06/15/2021 19:28:56,2,Non REM
8892,06/15/2021 19:28:56,06/15/2021 19:28:59,2,Non REM
8893,06/15/2021 19:28:59,06/15/2021 19:29:02,2,Non REM
8894,06/15/2021 19:29:02,06/15/2021 19:29:05,2,Non REM
8895,06/15/2021 19:29:05,06/15/2021 19:29:08,2,Non REM
8896,06/15/2021 19:29:08,06/15/2021 19:29:11,2,Non REM
8897,06/15/2021 19:29:11,06/15/2021 19:29:14,2,Non REM
8898,06/15/2021 19:29:14,06/15/2021 19:29:17,2,Non REM
8899,06/15/2021 19:29:17,06/15/2021 19:29:20,2,Non REM
8900,06/15/2021 19:29:20,06/15/2021 19:29:23,2,Non REM
8901,06/15/2021 19:29:23,06/15/2021 19:29:26,2,Non REM
8902,06/15/2021 19:29:26,06/15/2021 19:29:29,2,Non REM
8903,06/15/2021 19:29:29,06/15/2021 19:29:32,2,Non REM
8904,06/15/2021 19:29:32,06/15/2021 19:29:35,2,Non REM
8905,06/15/2021 19:29:35,06/15/2021 19:29:38,2,Non REM
8906,06/15/2021 19:29:38,06/15/2021 19:29:41,2,Non REM
8907,06/15/2021 19:29:41,06/15/2021 19:29:44,2,Non REM
8908,06/15/2021 19:29:44,06/15/2021 19:29:47,2,Non REM
8909,06/15/2021 19:29:47,06/15/2021 19:29:50,2,Non REM
8910,06/15/2021 19:29:50,06/15/2021 19:29:53,2,Non REM
8911,06/15/2021 19:29:53,06/15/2021 19:29:56,2,Non REM
8912,06/15/2021 19:29:56,06/15/2021 19:29:59,2,Non REM
8913,06/15/2021 19:29:59,06/15/2021 19:30:02,2,Non REM
8914,06/15/2021 19:30:02,06/15/2021 19:30:05,2,Non REM
8915,06/15/2021 19:30:05,06/15/2021 19:30:08,2,Non REM
8916,06/15/2021 19:30:08,06/15/2021 19:30:11,2,Non REM
8917,06/15/2021 19:30:11,06/15/2021 19:30:14,2,Non REM
8918,06/15/2021 19:30:14,06/15/2021 19:30:17,2,Non REM
8919,06/15/2021 19:30:17,06/15/2021 19:30:20,2,Non REM
8920,06/15/2021 19:30:20,06/15/2021 19:30:23,2,Non REM
8921,06/15/2021 19:30:23,06/15/2021 19:30:26,2,Non REM
8922,06/15/2021 19:30:26,06/15/2021 19:30:29,2,Non REM
8923,06/15/2021 19:30:29,06/15/2021 19:30:32,2,Non REM
8924,06/15/2021 19:30:32,06/15/2021 19:30:35,2,Non REM
8925,06/15/2021 19:30:35,06/15/2021 19:30:38,2,Non REM
8926,06/15/2021 19:30:38,06/15/2021 19:30:41,2,Non REM
8927,06/15/2021 19:30:41,06/15/2021 19:30:44,1,Wake
8928,06/15/2021 19:30:44,06/15/2021 19:30:47,1,Wake
