Epoch #,Start Time,End Time,Score #, Score
81,05/27/2021 11:04:06,05/27/2021 11:04:09,1,Wake
82,05/27/2021 11:04:09,05/27/2021 11:04:12,1,Wake
83,05/27/2021 11:04:12,05/27/2021 11:04:15,1,Wake
84,05/27/2021 11:04:15,05/27/2021 11:04:18,1,Wake
85,05/27/2021 11:04:18,05/27/2021 11:04:21,1,Wake
86,05/27/2021 11:04:21,05/27/2021 11:04:24,1,Wake
87,05/27/2021 11:04:24,05/27/2021 11:04:27,1,Wake
88,05/27/2021 11:04:27,05/27/2021 11:04:30,1,Wake
89,05/27/2021 11:04:30,05/27/2021 11:04:33,1,Wake
90,05/27/2021 11:04:33,05/27/2021 11:04:36,1,Wake
91,05/27/2021 11:04:36,05/27/2021 11:04:39,1,Wake
92,05/27/2021 11:04:39,05/27/2021 11:04:42,1,Wake
93,05/27/2021 11:04:42,05/27/2021 11:04:45,1,Wake
94,05/27/2021 11:04:45,05/27/2021 11:04:48,1,Wake
95,05/27/2021 11:04:48,05/27/2021 11:04:51,1,Wake
96,05/27/2021 11:04:51,05/27/2021 11:04:54,1,Wake
97,05/27/2021 11:04:54,05/27/2021 11:04:57,1,Wake
98,05/27/2021 11:04:57,05/27/2021 11:05:00,1,Wake
99,05/27/2021 11:05:00,05/27/2021 11:05:03,1,Wake
100,05/27/2021 11:05:03,05/27/2021 11:05:06,1,Wake
101,05/27/2021 11:05:06,05/27/2021 11:05:09,1,Wake
102,05/27/2021 11:05:09,05/27/2021 11:05:12,1,Wake
103,05/27/2021 11:05:12,05/27/2021 11:05:15,1,Wake
104,05/27/2021 11:05:15,05/27/2021 11:05:18,1,Wake
105,05/27/2021 11:05:18,05/27/2021 11:05:21,1,Wake
106,05/27/2021 11:05:21,05/27/2021 11:05:24,1,Wake
107,05/27/2021 11:05:24,05/27/2021 11:05:27,1,Wake
108,05/27/2021 11:05:27,05/27/2021 11:05:30,1,Wake
109,05/27/2021 11:05:30,05/27/2021 11:05:33,1,Wake
110,05/27/2021 11:05:33,05/27/2021 11:05:36,1,Wake
111,05/27/2021 11:05:36,05/27/2021 11:05:39,1,Wake
112,05/27/2021 11:05:39,05/27/2021 11:05:42,1,Wake
113,05/27/2021 11:05:42,05/27/2021 11:05:45,1,Wake
114,05/27/2021 11:05:45,05/27/2021 11:05:48,1,Wake
115,05/27/2021 11:05:48,05/27/2021 11:05:51,1,Wake
116,05/27/2021 11:05:51,05/27/2021 11:05:54,1,Wake
117,05/27/2021 11:05:54,05/27/2021 11:05:57,1,Wake
118,05/27/2021 11:05:57,05/27/2021 11:06:00,1,Wake
119,05/27/2021 11:06:00,05/27/2021 11:06:03,1,Wake
120,05/27/2021 11:06:03,05/27/2021 11:06:06,1,Wake
121,05/27/2021 11:06:06,05/27/2021 11:06:09,1,Wake
122,05/27/2021 11:06:09,05/27/2021 11:06:12,1,Wake
123,05/27/2021 11:06:12,05/27/2021 11:06:15,1,Wake
124,05/27/2021 11:06:15,05/27/2021 11:06:18,1,Wake
125,05/27/2021 11:06:18,05/27/2021 11:06:21,1,Wake
126,05/27/2021 11:06:21,05/27/2021 11:06:24,1,Wake
127,05/27/2021 11:06:24,05/27/2021 11:06:27,1,Wake
128,05/27/2021 11:06:27,05/27/2021 11:06:30,1,Wake
129,05/27/2021 11:06:30,05/27/2021 11:06:33,1,Wake
130,05/27/2021 11:06:33,05/27/2021 11:06:36,1,Wake
131,05/27/2021 11:06:36,05/27/2021 11:06:39,1,Wake
132,05/27/2021 11:06:39,05/27/2021 11:06:42,1,Wake
133,05/27/2021 11:06:42,05/27/2021 11:06:45,1,Wake
134,05/27/2021 11:06:45,05/27/2021 11:06:48,1,Wake
135,05/27/2021 11:06:48,05/27/2021 11:06:51,1,Wake
136,05/27/2021 11:06:51,05/27/2021 11:06:54,1,Wake
137,05/27/2021 11:06:54,05/27/2021 11:06:57,1,Wake
138,05/27/2021 11:06:57,05/27/2021 11:07:00,1,Wake
139,05/27/2021 11:07:00,05/27/2021 11:07:03,1,Wake
140,05/27/2021 11:07:03,05/27/2021 11:07:06,1,Wake
141,05/27/2021 11:07:06,05/27/2021 11:07:09,1,Wake
142,05/27/2021 11:07:09,05/27/2021 11:07:12,1,Wake
143,05/27/2021 11:07:12,05/27/2021 11:07:15,1,Wake
144,05/27/2021 11:07:15,05/27/2021 11:07:18,1,Wake
145,05/27/2021 11:07:18,05/27/2021 11:07:21,1,Wake
146,05/27/2021 11:07:21,05/27/2021 11:07:24,1,Wake
147,05/27/2021 11:07:24,05/27/2021 11:07:27,1,Wake
148,05/27/2021 11:07:27,05/27/2021 11:07:30,1,Wake
149,05/27/2021 11:07:30,05/27/2021 11:07:33,1,Wake
150,05/27/2021 11:07:33,05/27/2021 11:07:36,1,Wake
151,05/27/2021 11:07:36,05/27/2021 11:07:39,1,Wake
152,05/27/2021 11:07:39,05/27/2021 11:07:42,1,Wake
153,05/27/2021 11:07:42,05/27/2021 11:07:45,1,Wake
154,05/27/2021 11:07:45,05/27/2021 11:07:48,1,Wake
155,05/27/2021 11:07:48,05/27/2021 11:07:51,1,Wake
156,05/27/2021 11:07:51,05/27/2021 11:07:54,1,Wake
157,05/27/2021 11:07:54,05/27/2021 11:07:57,1,Wake
158,05/27/2021 11:07:57,05/27/2021 11:08:00,1,Wake
159,05/27/2021 11:08:00,05/27/2021 11:08:03,1,Wake
160,05/27/2021 11:08:03,05/27/2021 11:08:06,1,Wake
161,05/27/2021 11:08:06,05/27/2021 11:08:09,1,Wake
162,05/27/2021 11:08:09,05/27/2021 11:08:12,1,Wake
163,05/27/2021 11:08:12,05/27/2021 11:08:15,1,Wake
164,05/27/2021 11:08:15,05/27/2021 11:08:18,1,Wake
165,05/27/2021 11:08:18,05/27/2021 11:08:21,1,Wake
166,05/27/2021 11:08:21,05/27/2021 11:08:24,1,Wake
167,05/27/2021 11:08:24,05/27/2021 11:08:27,1,Wake
168,05/27/2021 11:08:27,05/27/2021 11:08:30,1,Wake
169,05/27/2021 11:08:30,05/27/2021 11:08:33,1,Wake
170,05/27/2021 11:08:33,05/27/2021 11:08:36,1,Wake
171,05/27/2021 11:08:36,05/27/2021 11:08:39,1,Wake
172,05/27/2021 11:08:39,05/27/2021 11:08:42,1,Wake
173,05/27/2021 11:08:42,05/27/2021 11:08:45,1,Wake
174,05/27/2021 11:08:45,05/27/2021 11:08:48,1,Wake
175,05/27/2021 11:08:48,05/27/2021 11:08:51,1,Wake
176,05/27/2021 11:08:51,05/27/2021 11:08:54,1,Wake
177,05/27/2021 11:08:54,05/27/2021 11:08:57,1,Wake
178,05/27/2021 11:08:57,05/27/2021 11:09:00,1,Wake
179,05/27/2021 11:09:00,05/27/2021 11:09:03,1,Wake
180,05/27/2021 11:09:03,05/27/2021 11:09:06,1,Wake
181,05/27/2021 11:09:06,05/27/2021 11:09:09,1,Wake
182,05/27/2021 11:09:09,05/27/2021 11:09:12,1,Wake
183,05/27/2021 11:09:12,05/27/2021 11:09:15,1,Wake
184,05/27/2021 11:09:15,05/27/2021 11:09:18,1,Wake
185,05/27/2021 11:09:18,05/27/2021 11:09:21,1,Wake
186,05/27/2021 11:09:21,05/27/2021 11:09:24,1,Wake
187,05/27/2021 11:09:24,05/27/2021 11:09:27,1,Wake
188,05/27/2021 11:09:27,05/27/2021 11:09:30,1,Wake
189,05/27/2021 11:09:30,05/27/2021 11:09:33,2,Non REM
190,05/27/2021 11:09:33,05/27/2021 11:09:36,2,Non REM
191,05/27/2021 11:09:36,05/27/2021 11:09:39,2,Non REM
192,05/27/2021 11:09:39,05/27/2021 11:09:42,2,Non REM
193,05/27/2021 11:09:42,05/27/2021 11:09:45,2,Non REM
194,05/27/2021 11:09:45,05/27/2021 11:09:48,2,Non REM
195,05/27/2021 11:09:48,05/27/2021 11:09:51,2,Non REM
196,05/27/2021 11:09:51,05/27/2021 11:09:54,1,Wake
197,05/27/2021 11:09:54,05/27/2021 11:09:57,1,Wake
198,05/27/2021 11:09:57,05/27/2021 11:10:00,1,Wake
199,05/27/2021 11:10:00,05/27/2021 11:10:03,1,Wake
200,05/27/2021 11:10:03,05/27/2021 11:10:06,1,Wake
201,05/27/2021 11:10:06,05/27/2021 11:10:09,1,Wake
202,05/27/2021 11:10:09,05/27/2021 11:10:12,1,Wake
203,05/27/2021 11:10:12,05/27/2021 11:10:15,1,Wake
204,05/27/2021 11:10:15,05/27/2021 11:10:18,1,Wake
205,05/27/2021 11:10:18,05/27/2021 11:10:21,1,Wake
206,05/27/2021 11:10:21,05/27/2021 11:10:24,1,Wake
207,05/27/2021 11:10:24,05/27/2021 11:10:27,1,Wake
208,05/27/2021 11:10:27,05/27/2021 11:10:30,1,Wake
209,05/27/2021 11:10:30,05/27/2021 11:10:33,1,Wake
210,05/27/2021 11:10:33,05/27/2021 11:10:36,1,Wake
211,05/27/2021 11:10:36,05/27/2021 11:10:39,1,Wake
212,05/27/2021 11:10:39,05/27/2021 11:10:42,1,Wake
213,05/27/2021 11:10:42,05/27/2021 11:10:45,1,Wake
214,05/27/2021 11:10:45,05/27/2021 11:10:48,2,Non REM
215,05/27/2021 11:10:48,05/27/2021 11:10:51,2,Non REM
216,05/27/2021 11:10:51,05/27/2021 11:10:54,2,Non REM
217,05/27/2021 11:10:54,05/27/2021 11:10:57,2,Non REM
218,05/27/2021 11:10:57,05/27/2021 11:11:00,2,Non REM
219,05/27/2021 11:11:00,05/27/2021 11:11:03,2,Non REM
220,05/27/2021 11:11:03,05/27/2021 11:11:06,2,Non REM
221,05/27/2021 11:11:06,05/27/2021 11:11:09,2,Non REM
222,05/27/2021 11:11:09,05/27/2021 11:11:12,2,Non REM
223,05/27/2021 11:11:12,05/27/2021 11:11:15,2,Non REM
224,05/27/2021 11:11:15,05/27/2021 11:11:18,2,Non REM
225,05/27/2021 11:11:18,05/27/2021 11:11:21,2,Non REM
226,05/27/2021 11:11:21,05/27/2021 11:11:24,2,Non REM
227,05/27/2021 11:11:24,05/27/2021 11:11:27,2,Non REM
228,05/27/2021 11:11:27,05/27/2021 11:11:30,2,Non REM
229,05/27/2021 11:11:30,05/27/2021 11:11:33,2,Non REM
230,05/27/2021 11:11:33,05/27/2021 11:11:36,2,Non REM
231,05/27/2021 11:11:36,05/27/2021 11:11:39,2,Non REM
232,05/27/2021 11:11:39,05/27/2021 11:11:42,2,Non REM
233,05/27/2021 11:11:42,05/27/2021 11:11:45,2,Non REM
234,05/27/2021 11:11:45,05/27/2021 11:11:48,2,Non REM
235,05/27/2021 11:11:48,05/27/2021 11:11:51,2,Non REM
236,05/27/2021 11:11:51,05/27/2021 11:11:54,2,Non REM
237,05/27/2021 11:11:54,05/27/2021 11:11:57,2,Non REM
238,05/27/2021 11:11:57,05/27/2021 11:12:00,2,Non REM
239,05/27/2021 11:12:00,05/27/2021 11:12:03,2,Non REM
240,05/27/2021 11:12:03,05/27/2021 11:12:06,1,Wake
241,05/27/2021 11:12:06,05/27/2021 11:12:09,1,Wake
242,05/27/2021 11:12:09,05/27/2021 11:12:12,1,Wake
243,05/27/2021 11:12:12,05/27/2021 11:12:15,1,Wake
244,05/27/2021 11:12:15,05/27/2021 11:12:18,1,Wake
245,05/27/2021 11:12:18,05/27/2021 11:12:21,1,Wake
246,05/27/2021 11:12:21,05/27/2021 11:12:24,1,Wake
247,05/27/2021 11:12:24,05/27/2021 11:12:27,1,Wake
248,05/27/2021 11:12:27,05/27/2021 11:12:30,1,Wake
249,05/27/2021 11:12:30,05/27/2021 11:12:33,1,Wake
250,05/27/2021 11:12:33,05/27/2021 11:12:36,1,Wake
251,05/27/2021 11:12:36,05/27/2021 11:12:39,1,Wake
252,05/27/2021 11:12:39,05/27/2021 11:12:42,1,Wake
253,05/27/2021 11:12:42,05/27/2021 11:12:45,1,Wake
254,05/27/2021 11:12:45,05/27/2021 11:12:48,1,Wake
255,05/27/2021 11:12:48,05/27/2021 11:12:51,1,Wake
256,05/27/2021 11:12:51,05/27/2021 11:12:54,1,Wake
257,05/27/2021 11:12:54,05/27/2021 11:12:57,1,Wake
258,05/27/2021 11:12:57,05/27/2021 11:13:00,1,Wake
259,05/27/2021 11:13:00,05/27/2021 11:13:03,1,Wake
260,05/27/2021 11:13:03,05/27/2021 11:13:06,1,Wake
261,05/27/2021 11:13:06,05/27/2021 11:13:09,1,Wake
262,05/27/2021 11:13:09,05/27/2021 11:13:12,1,Wake
263,05/27/2021 11:13:12,05/27/2021 11:13:15,1,Wake
264,05/27/2021 11:13:15,05/27/2021 11:13:18,1,Wake
265,05/27/2021 11:13:18,05/27/2021 11:13:21,1,Wake
266,05/27/2021 11:13:21,05/27/2021 11:13:24,1,Wake
267,05/27/2021 11:13:24,05/27/2021 11:13:27,1,Wake
268,05/27/2021 11:13:27,05/27/2021 11:13:30,1,Wake
269,05/27/2021 11:13:30,05/27/2021 11:13:33,1,Wake
270,05/27/2021 11:13:33,05/27/2021 11:13:36,1,Wake
271,05/27/2021 11:13:36,05/27/2021 11:13:39,1,Wake
272,05/27/2021 11:13:39,05/27/2021 11:13:42,1,Wake
273,05/27/2021 11:13:42,05/27/2021 11:13:45,1,Wake
274,05/27/2021 11:13:45,05/27/2021 11:13:48,1,Wake
275,05/27/2021 11:13:48,05/27/2021 11:13:51,1,Wake
276,05/27/2021 11:13:51,05/27/2021 11:13:54,1,Wake
277,05/27/2021 11:13:54,05/27/2021 11:13:57,1,Wake
278,05/27/2021 11:13:57,05/27/2021 11:14:00,1,Wake
279,05/27/2021 11:14:00,05/27/2021 11:14:03,1,Wake
280,05/27/2021 11:14:03,05/27/2021 11:14:06,1,Wake
281,05/27/2021 11:14:06,05/27/2021 11:14:09,1,Wake
282,05/27/2021 11:14:09,05/27/2021 11:14:12,1,Wake
283,05/27/2021 11:14:12,05/27/2021 11:14:15,1,Wake
284,05/27/2021 11:14:15,05/27/2021 11:14:18,1,Wake
285,05/27/2021 11:14:18,05/27/2021 11:14:21,1,Wake
286,05/27/2021 11:14:21,05/27/2021 11:14:24,1,Wake
287,05/27/2021 11:14:24,05/27/2021 11:14:27,1,Wake
288,05/27/2021 11:14:27,05/27/2021 11:14:30,1,Wake
289,05/27/2021 11:14:30,05/27/2021 11:14:33,1,Wake
290,05/27/2021 11:14:33,05/27/2021 11:14:36,1,Wake
291,05/27/2021 11:14:36,05/27/2021 11:14:39,1,Wake
292,05/27/2021 11:14:39,05/27/2021 11:14:42,1,Wake
293,05/27/2021 11:14:42,05/27/2021 11:14:45,1,Wake
294,05/27/2021 11:14:45,05/27/2021 11:14:48,1,Wake
295,05/27/2021 11:14:48,05/27/2021 11:14:51,1,Wake
296,05/27/2021 11:14:51,05/27/2021 11:14:54,1,Wake
297,05/27/2021 11:14:54,05/27/2021 11:14:57,1,Wake
298,05/27/2021 11:14:57,05/27/2021 11:15:00,1,Wake
299,05/27/2021 11:15:00,05/27/2021 11:15:03,1,Wake
300,05/27/2021 11:15:03,05/27/2021 11:15:06,2,Non REM
301,05/27/2021 11:15:06,05/27/2021 11:15:09,2,Non REM
302,05/27/2021 11:15:09,05/27/2021 11:15:12,2,Non REM
303,05/27/2021 11:15:12,05/27/2021 11:15:15,2,Non REM
304,05/27/2021 11:15:15,05/27/2021 11:15:18,2,Non REM
305,05/27/2021 11:15:18,05/27/2021 11:15:21,2,Non REM
306,05/27/2021 11:15:21,05/27/2021 11:15:24,2,Non REM
307,05/27/2021 11:15:24,05/27/2021 11:15:27,2,Non REM
308,05/27/2021 11:15:27,05/27/2021 11:15:30,2,Non REM
309,05/27/2021 11:15:30,05/27/2021 11:15:33,2,Non REM
310,05/27/2021 11:15:33,05/27/2021 11:15:36,2,Non REM
311,05/27/2021 11:15:36,05/27/2021 11:15:39,2,Non REM
312,05/27/2021 11:15:39,05/27/2021 11:15:42,2,Non REM
313,05/27/2021 11:15:42,05/27/2021 11:15:45,2,Non REM
314,05/27/2021 11:15:45,05/27/2021 11:15:48,1,Wake
315,05/27/2021 11:15:48,05/27/2021 11:15:51,1,Wake
316,05/27/2021 11:15:51,05/27/2021 11:15:54,1,Wake
317,05/27/2021 11:15:54,05/27/2021 11:15:57,1,Wake
318,05/27/2021 11:15:57,05/27/2021 11:16:00,1,Wake
319,05/27/2021 11:16:00,05/27/2021 11:16:03,1,Wake
320,05/27/2021 11:16:03,05/27/2021 11:16:06,2,Non REM
321,05/27/2021 11:16:06,05/27/2021 11:16:09,1,Wake
322,05/27/2021 11:16:09,05/27/2021 11:16:12,1,Wake
323,05/27/2021 11:16:12,05/27/2021 11:16:15,2,Non REM
324,05/27/2021 11:16:15,05/27/2021 11:16:18,2,Non REM
325,05/27/2021 11:16:18,05/27/2021 11:16:21,2,Non REM
326,05/27/2021 11:16:21,05/27/2021 11:16:24,2,Non REM
327,05/27/2021 11:16:24,05/27/2021 11:16:27,2,Non REM
328,05/27/2021 11:16:27,05/27/2021 11:16:30,1,Wake
329,05/27/2021 11:16:30,05/27/2021 11:16:33,1,Wake
330,05/27/2021 11:16:33,05/27/2021 11:16:36,1,Wake
331,05/27/2021 11:16:36,05/27/2021 11:16:39,1,Wake
332,05/27/2021 11:16:39,05/27/2021 11:16:42,1,Wake
333,05/27/2021 11:16:42,05/27/2021 11:16:45,1,Wake
334,05/27/2021 11:16:45,05/27/2021 11:16:48,1,Wake
335,05/27/2021 11:16:48,05/27/2021 11:16:51,1,Wake
336,05/27/2021 11:16:51,05/27/2021 11:16:54,1,Wake
337,05/27/2021 11:16:54,05/27/2021 11:16:57,1,Wake
338,05/27/2021 11:16:57,05/27/2021 11:17:00,1,Wake
339,05/27/2021 11:17:00,05/27/2021 11:17:03,1,Wake
340,05/27/2021 11:17:03,05/27/2021 11:17:06,1,Wake
341,05/27/2021 11:17:06,05/27/2021 11:17:09,1,Wake
342,05/27/2021 11:17:09,05/27/2021 11:17:12,1,Wake
343,05/27/2021 11:17:12,05/27/2021 11:17:15,1,Wake
344,05/27/2021 11:17:15,05/27/2021 11:17:18,1,Wake
345,05/27/2021 11:17:18,05/27/2021 11:17:21,1,Wake
346,05/27/2021 11:17:21,05/27/2021 11:17:24,1,Wake
347,05/27/2021 11:17:24,05/27/2021 11:17:27,1,Wake
348,05/27/2021 11:17:27,05/27/2021 11:17:30,1,Wake
349,05/27/2021 11:17:30,05/27/2021 11:17:33,1,Wake
350,05/27/2021 11:17:33,05/27/2021 11:17:36,1,Wake
351,05/27/2021 11:17:36,05/27/2021 11:17:39,1,Wake
352,05/27/2021 11:17:39,05/27/2021 11:17:42,1,Wake
353,05/27/2021 11:17:42,05/27/2021 11:17:45,1,Wake
354,05/27/2021 11:17:45,05/27/2021 11:17:48,1,Wake
355,05/27/2021 11:17:48,05/27/2021 11:17:51,1,Wake
356,05/27/2021 11:17:51,05/27/2021 11:17:54,1,Wake
357,05/27/2021 11:17:54,05/27/2021 11:17:57,1,Wake
358,05/27/2021 11:17:57,05/27/2021 11:18:00,1,Wake
359,05/27/2021 11:18:00,05/27/2021 11:18:03,1,Wake
360,05/27/2021 11:18:03,05/27/2021 11:18:06,1,Wake
361,05/27/2021 11:18:06,05/27/2021 11:18:09,1,Wake
362,05/27/2021 11:18:09,05/27/2021 11:18:12,1,Wake
363,05/27/2021 11:18:12,05/27/2021 11:18:15,1,Wake
364,05/27/2021 11:18:15,05/27/2021 11:18:18,1,Wake
365,05/27/2021 11:18:18,05/27/2021 11:18:21,1,Wake
366,05/27/2021 11:18:21,05/27/2021 11:18:24,1,Wake
367,05/27/2021 11:18:24,05/27/2021 11:18:27,1,Wake
368,05/27/2021 11:18:27,05/27/2021 11:18:30,1,Wake
369,05/27/2021 11:18:30,05/27/2021 11:18:33,1,Wake
370,05/27/2021 11:18:33,05/27/2021 11:18:36,1,Wake
371,05/27/2021 11:18:36,05/27/2021 11:18:39,1,Wake
372,05/27/2021 11:18:39,05/27/2021 11:18:42,1,Wake
373,05/27/2021 11:18:42,05/27/2021 11:18:45,1,Wake
374,05/27/2021 11:18:45,05/27/2021 11:18:48,1,Wake
375,05/27/2021 11:18:48,05/27/2021 11:18:51,1,Wake
376,05/27/2021 11:18:51,05/27/2021 11:18:54,1,Wake
377,05/27/2021 11:18:54,05/27/2021 11:18:57,1,Wake
378,05/27/2021 11:18:57,05/27/2021 11:19:00,1,Wake
379,05/27/2021 11:19:00,05/27/2021 11:19:03,1,Wake
380,05/27/2021 11:19:03,05/27/2021 11:19:06,1,Wake
381,05/27/2021 11:19:06,05/27/2021 11:19:09,1,Wake
382,05/27/2021 11:19:09,05/27/2021 11:19:12,1,Wake
383,05/27/2021 11:19:12,05/27/2021 11:19:15,1,Wake
384,05/27/2021 11:19:15,05/27/2021 11:19:18,1,Wake
385,05/27/2021 11:19:18,05/27/2021 11:19:21,1,Wake
386,05/27/2021 11:19:21,05/27/2021 11:19:24,2,Non REM
387,05/27/2021 11:19:24,05/27/2021 11:19:27,2,Non REM
388,05/27/2021 11:19:27,05/27/2021 11:19:30,2,Non REM
389,05/27/2021 11:19:30,05/27/2021 11:19:33,2,Non REM
390,05/27/2021 11:19:33,05/27/2021 11:19:36,2,Non REM
391,05/27/2021 11:19:36,05/27/2021 11:19:39,2,Non REM
392,05/27/2021 11:19:39,05/27/2021 11:19:42,2,Non REM
393,05/27/2021 11:19:42,05/27/2021 11:19:45,2,Non REM
394,05/27/2021 11:19:45,05/27/2021 11:19:48,2,Non REM
395,05/27/2021 11:19:48,05/27/2021 11:19:51,2,Non REM
396,05/27/2021 11:19:51,05/27/2021 11:19:54,1,Wake
397,05/27/2021 11:19:54,05/27/2021 11:19:57,1,Wake
398,05/27/2021 11:19:57,05/27/2021 11:20:00,1,Wake
399,05/27/2021 11:20:00,05/27/2021 11:20:03,1,Wake
400,05/27/2021 11:20:03,05/27/2021 11:20:06,2,Non REM
401,05/27/2021 11:20:06,05/27/2021 11:20:09,2,Non REM
402,05/27/2021 11:20:09,05/27/2021 11:20:12,2,Non REM
403,05/27/2021 11:20:12,05/27/2021 11:20:15,2,Non REM
404,05/27/2021 11:20:15,05/27/2021 11:20:18,2,Non REM
405,05/27/2021 11:20:18,05/27/2021 11:20:21,2,Non REM
406,05/27/2021 11:20:21,05/27/2021 11:20:24,2,Non REM
407,05/27/2021 11:20:24,05/27/2021 11:20:27,2,Non REM
408,05/27/2021 11:20:27,05/27/2021 11:20:30,2,Non REM
