4.500000000000000000e+01
2.195449840010014952e+01
9.059624716289300750e+02
4.418144406874904462e+01
6.000000000000000000e+00
8.000000000000000000e+00
4.100000000000000000e+01
9.486832980505138124e+00
2.000000000000000000e+00
0.000000000000000000e+00
5.385164807134503739e+00
5.000000000000000000e+00
5.000000000000000000e+00
6.403124237432848531e+00
4.837354648979129479e+01
2.236067977499789805e+00
0.000000000000000000e+00
7.029224708315989290e+01
1.700000000000000000e+01
2.000000000000000000e+00
2.954657340538831534e+01
9.945853407325084561e+01
4.800000000000000000e+01
3.000000000000000000e+00
6.621933252457321828e+01
5.544366510251644797e+01
2.000000000000000000e+00
2.194948746554233310e+02
2.300000000000000000e+01
6.900724599634446577e+01
2.600000000000000000e+01
6.264982043070833839e+01
7.961155694998056731e+01
6.095900261651268437e+01
1.314876420048667569e+02
9.261749294814667621e+01
1.897366596101027625e+01
1.192811804099875559e+02
3.436568055487916240e+01
1.187939392393399771e+02
