Epoch #,Start Time,End Time,Score #, Score
7536,06/08/2021 17:10:43,06/08/2021 17:10:46,2,Non REM
7537,06/08/2021 17:10:46,06/08/2021 17:10:49,3,REM
7538,06/08/2021 17:10:49,06/08/2021 17:10:52,3,REM
7539,06/08/2021 17:10:52,06/08/2021 17:10:55,3,REM
7540,06/08/2021 17:10:55,06/08/2021 17:10:58,3,REM
7541,06/08/2021 17:10:58,06/08/2021 17:11:01,3,REM
7542,06/08/2021 17:11:01,06/08/2021 17:11:04,3,REM
7543,06/08/2021 17:11:04,06/08/2021 17:11:07,1,Wake
7544,06/08/2021 17:11:07,06/08/2021 17:11:10,1,Wake
7545,06/08/2021 17:11:10,06/08/2021 17:11:13,1,Wake
7546,06/08/2021 17:11:13,06/08/2021 17:11:16,1,Wake
7547,06/08/2021 17:11:16,06/08/2021 17:11:19,1,Wake
7548,06/08/2021 17:11:19,06/08/2021 17:11:22,1,Wake
7549,06/08/2021 17:11:22,06/08/2021 17:11:25,1,Wake
7550,06/08/2021 17:11:25,06/08/2021 17:11:28,2,Non REM
7551,06/08/2021 17:11:28,06/08/2021 17:11:31,2,Non REM
7552,06/08/2021 17:11:31,06/08/2021 17:11:34,2,Non REM
7553,06/08/2021 17:11:34,06/08/2021 17:11:37,2,Non REM
7554,06/08/2021 17:11:37,06/08/2021 17:11:40,2,Non REM
7555,06/08/2021 17:11:40,06/08/2021 17:11:43,2,Non REM
7556,06/08/2021 17:11:43,06/08/2021 17:11:46,2,Non REM
7557,06/08/2021 17:11:46,06/08/2021 17:11:49,2,Non REM
7558,06/08/2021 17:11:49,06/08/2021 17:11:52,2,Non REM
7559,06/08/2021 17:11:52,06/08/2021 17:11:55,2,Non REM
7560,06/08/2021 17:11:55,06/08/2021 17:11:58,2,Non REM
7561,06/08/2021 17:11:58,06/08/2021 17:12:01,2,Non REM
7562,06/08/2021 17:12:01,06/08/2021 17:12:04,2,Non REM
7563,06/08/2021 17:12:04,06/08/2021 17:12:07,2,Non REM
7564,06/08/2021 17:12:07,06/08/2021 17:12:10,2,Non REM
7565,06/08/2021 17:12:10,06/08/2021 17:12:13,2,Non REM
7566,06/08/2021 17:12:13,06/08/2021 17:12:16,2,Non REM
7567,06/08/2021 17:12:16,06/08/2021 17:12:19,2,Non REM
7568,06/08/2021 17:12:19,06/08/2021 17:12:22,2,Non REM
7569,06/08/2021 17:12:22,06/08/2021 17:12:25,2,Non REM
7570,06/08/2021 17:12:25,06/08/2021 17:12:28,2,Non REM
7571,06/08/2021 17:12:28,06/08/2021 17:12:31,2,Non REM
7572,06/08/2021 17:12:31,06/08/2021 17:12:34,2,Non REM
7573,06/08/2021 17:12:34,06/08/2021 17:12:37,2,Non REM
7574,06/08/2021 17:12:37,06/08/2021 17:12:40,2,Non REM
7575,06/08/2021 17:12:40,06/08/2021 17:12:43,2,Non REM
7576,06/08/2021 17:12:43,06/08/2021 17:12:46,2,Non REM
7577,06/08/2021 17:12:46,06/08/2021 17:12:49,2,Non REM
7578,06/08/2021 17:12:49,06/08/2021 17:12:52,2,Non REM
7579,06/08/2021 17:12:52,06/08/2021 17:12:55,2,Non REM
7580,06/08/2021 17:12:55,06/08/2021 17:12:58,2,Non REM
7581,06/08/2021 17:12:58,06/08/2021 17:13:01,2,Non REM
7582,06/08/2021 17:13:01,06/08/2021 17:13:04,2,Non REM
7583,06/08/2021 17:13:04,06/08/2021 17:13:07,2,Non REM
7584,06/08/2021 17:13:07,06/08/2021 17:13:10,2,Non REM
7585,06/08/2021 17:13:10,06/08/2021 17:13:13,2,Non REM
7586,06/08/2021 17:13:13,06/08/2021 17:13:16,2,Non REM
7587,06/08/2021 17:13:16,06/08/2021 17:13:19,2,Non REM
7588,06/08/2021 17:13:19,06/08/2021 17:13:22,2,Non REM
7589,06/08/2021 17:13:22,06/08/2021 17:13:25,2,Non REM
7590,06/08/2021 17:13:25,06/08/2021 17:13:28,2,Non REM
7591,06/08/2021 17:13:28,06/08/2021 17:13:31,2,Non REM
7592,06/08/2021 17:13:31,06/08/2021 17:13:34,2,Non REM
7593,06/08/2021 17:13:34,06/08/2021 17:13:37,2,Non REM
7594,06/08/2021 17:13:37,06/08/2021 17:13:40,2,Non REM
7595,06/08/2021 17:13:40,06/08/2021 17:13:43,2,Non REM
7596,06/08/2021 17:13:43,06/08/2021 17:13:46,2,Non REM
7597,06/08/2021 17:13:46,06/08/2021 17:13:49,2,Non REM
7598,06/08/2021 17:13:49,06/08/2021 17:13:52,2,Non REM
7599,06/08/2021 17:13:52,06/08/2021 17:13:55,2,Non REM
7600,06/08/2021 17:13:55,06/08/2021 17:13:58,2,Non REM
7601,06/08/2021 17:13:58,06/08/2021 17:14:01,2,Non REM
7602,06/08/2021 17:14:01,06/08/2021 17:14:04,2,Non REM
7603,06/08/2021 17:14:04,06/08/2021 17:14:07,2,Non REM
7604,06/08/2021 17:14:07,06/08/2021 17:14:10,1,Wake
7605,06/08/2021 17:14:10,06/08/2021 17:14:13,1,Wake
7606,06/08/2021 17:14:13,06/08/2021 17:14:16,1,Wake
7607,06/08/2021 17:14:16,06/08/2021 17:14:19,1,Wake
7608,06/08/2021 17:14:19,06/08/2021 17:14:22,1,Wake
7609,06/08/2021 17:14:22,06/08/2021 17:14:25,1,Wake
7610,06/08/2021 17:14:25,06/08/2021 17:14:28,2,Non REM
7611,06/08/2021 17:14:28,06/08/2021 17:14:31,2,Non REM
7612,06/08/2021 17:14:31,06/08/2021 17:14:34,2,Non REM
7613,06/08/2021 17:14:34,06/08/2021 17:14:37,1,Wake
7614,06/08/2021 17:14:37,06/08/2021 17:14:40,1,Wake
7615,06/08/2021 17:14:40,06/08/2021 17:14:43,1,Wake
7616,06/08/2021 17:14:43,06/08/2021 17:14:46,1,Wake
7617,06/08/2021 17:14:46,06/08/2021 17:14:49,1,Wake
7618,06/08/2021 17:14:49,06/08/2021 17:14:52,2,Non REM
7619,06/08/2021 17:14:52,06/08/2021 17:14:55,2,Non REM
7620,06/08/2021 17:14:55,06/08/2021 17:14:58,2,Non REM
7621,06/08/2021 17:14:58,06/08/2021 17:15:01,2,Non REM
7622,06/08/2021 17:15:01,06/08/2021 17:15:04,2,Non REM
7623,06/08/2021 17:15:04,06/08/2021 17:15:07,2,Non REM
7624,06/08/2021 17:15:07,06/08/2021 17:15:10,2,Non REM
7625,06/08/2021 17:15:10,06/08/2021 17:15:13,2,Non REM
7626,06/08/2021 17:15:13,06/08/2021 17:15:16,2,Non REM
7627,06/08/2021 17:15:16,06/08/2021 17:15:19,2,Non REM
7628,06/08/2021 17:15:19,06/08/2021 17:15:22,2,Non REM
7629,06/08/2021 17:15:22,06/08/2021 17:15:25,2,Non REM
7630,06/08/2021 17:15:25,06/08/2021 17:15:28,2,Non REM
7631,06/08/2021 17:15:28,06/08/2021 17:15:31,1,Wake
7632,06/08/2021 17:15:31,06/08/2021 17:15:34,1,Wake
7633,06/08/2021 17:15:34,06/08/2021 17:15:37,2,Non REM
7634,06/08/2021 17:15:37,06/08/2021 17:15:40,2,Non REM
7635,06/08/2021 17:15:40,06/08/2021 17:15:43,2,Non REM
7636,06/08/2021 17:15:43,06/08/2021 17:15:46,2,Non REM
7637,06/08/2021 17:15:46,06/08/2021 17:15:49,2,Non REM
7638,06/08/2021 17:15:49,06/08/2021 17:15:52,2,Non REM
7639,06/08/2021 17:15:52,06/08/2021 17:15:55,2,Non REM
7640,06/08/2021 17:15:55,06/08/2021 17:15:58,2,Non REM
7641,06/08/2021 17:15:58,06/08/2021 17:16:01,2,Non REM
7642,06/08/2021 17:16:01,06/08/2021 17:16:04,2,Non REM
7643,06/08/2021 17:16:04,06/08/2021 17:16:07,2,Non REM
7644,06/08/2021 17:16:07,06/08/2021 17:16:10,2,Non REM
7645,06/08/2021 17:16:10,06/08/2021 17:16:13,2,Non REM
7646,06/08/2021 17:16:13,06/08/2021 17:16:16,2,Non REM
7647,06/08/2021 17:16:16,06/08/2021 17:16:19,2,Non REM
7648,06/08/2021 17:16:19,06/08/2021 17:16:22,2,Non REM
7649,06/08/2021 17:16:22,06/08/2021 17:16:25,1,Wake
7650,06/08/2021 17:16:25,06/08/2021 17:16:28,1,Wake
7651,06/08/2021 17:16:28,06/08/2021 17:16:31,1,Wake
7652,06/08/2021 17:16:31,06/08/2021 17:16:34,1,Wake
7653,06/08/2021 17:16:34,06/08/2021 17:16:37,1,Wake
7654,06/08/2021 17:16:37,06/08/2021 17:16:40,2,Non REM
7655,06/08/2021 17:16:40,06/08/2021 17:16:43,2,Non REM
7656,06/08/2021 17:16:43,06/08/2021 17:16:46,2,Non REM
7657,06/08/2021 17:16:46,06/08/2021 17:16:49,2,Non REM
7658,06/08/2021 17:16:49,06/08/2021 17:16:52,2,Non REM
7659,06/08/2021 17:16:52,06/08/2021 17:16:55,2,Non REM
7660,06/08/2021 17:16:55,06/08/2021 17:16:58,2,Non REM
7661,06/08/2021 17:16:58,06/08/2021 17:17:01,2,Non REM
7662,06/08/2021 17:17:01,06/08/2021 17:17:04,2,Non REM
7663,06/08/2021 17:17:04,06/08/2021 17:17:07,2,Non REM
7664,06/08/2021 17:17:07,06/08/2021 17:17:10,2,Non REM
7665,06/08/2021 17:17:10,06/08/2021 17:17:13,2,Non REM
7666,06/08/2021 17:17:13,06/08/2021 17:17:16,2,Non REM
7667,06/08/2021 17:17:16,06/08/2021 17:17:19,2,Non REM
7668,06/08/2021 17:17:19,06/08/2021 17:17:22,2,Non REM
7669,06/08/2021 17:17:22,06/08/2021 17:17:25,2,Non REM
7670,06/08/2021 17:17:25,06/08/2021 17:17:28,2,Non REM
7671,06/08/2021 17:17:28,06/08/2021 17:17:31,2,Non REM
7672,06/08/2021 17:17:31,06/08/2021 17:17:34,2,Non REM
7673,06/08/2021 17:17:34,06/08/2021 17:17:37,2,Non REM
7674,06/08/2021 17:17:37,06/08/2021 17:17:40,2,Non REM
7675,06/08/2021 17:17:40,06/08/2021 17:17:43,2,Non REM
7676,06/08/2021 17:17:43,06/08/2021 17:17:46,2,Non REM
7677,06/08/2021 17:17:46,06/08/2021 17:17:49,2,Non REM
7678,06/08/2021 17:17:49,06/08/2021 17:17:52,2,Non REM
7679,06/08/2021 17:17:52,06/08/2021 17:17:55,2,Non REM
7680,06/08/2021 17:17:55,06/08/2021 17:17:58,2,Non REM
7681,06/08/2021 17:17:58,06/08/2021 17:18:01,2,Non REM
7682,06/08/2021 17:18:01,06/08/2021 17:18:04,2,Non REM
7683,06/08/2021 17:18:04,06/08/2021 17:18:07,2,Non REM
7684,06/08/2021 17:18:07,06/08/2021 17:18:10,2,Non REM
7685,06/08/2021 17:18:10,06/08/2021 17:18:13,3,REM
7686,06/08/2021 17:18:13,06/08/2021 17:18:16,3,REM
7687,06/08/2021 17:18:16,06/08/2021 17:18:19,3,REM
7688,06/08/2021 17:18:19,06/08/2021 17:18:22,3,REM
7689,06/08/2021 17:18:22,06/08/2021 17:18:25,3,REM
7690,06/08/2021 17:18:25,06/08/2021 17:18:28,3,REM
7691,06/08/2021 17:18:28,06/08/2021 17:18:31,3,REM
7692,06/08/2021 17:18:31,06/08/2021 17:18:34,3,REM
7693,06/08/2021 17:18:34,06/08/2021 17:18:37,3,REM
7694,06/08/2021 17:18:37,06/08/2021 17:18:40,3,REM
7695,06/08/2021 17:18:40,06/08/2021 17:18:43,1,Wake
7696,06/08/2021 17:18:43,06/08/2021 17:18:46,1,Wake
7697,06/08/2021 17:18:46,06/08/2021 17:18:49,1,Wake
7698,06/08/2021 17:18:49,06/08/2021 17:18:52,1,Wake
7699,06/08/2021 17:18:52,06/08/2021 17:18:55,1,Wake
7700,06/08/2021 17:18:55,06/08/2021 17:18:58,1,Wake
7701,06/08/2021 17:18:58,06/08/2021 17:19:01,1,Wake
7702,06/08/2021 17:19:01,06/08/2021 17:19:04,1,Wake
7703,06/08/2021 17:19:04,06/08/2021 17:19:07,1,Wake
7704,06/08/2021 17:19:07,06/08/2021 17:19:10,1,Wake
7705,06/08/2021 17:19:10,06/08/2021 17:19:13,1,Wake
7706,06/08/2021 17:19:13,06/08/2021 17:19:16,2,Non REM
7707,06/08/2021 17:19:16,06/08/2021 17:19:19,2,Non REM
7708,06/08/2021 17:19:19,06/08/2021 17:19:22,2,Non REM
7709,06/08/2021 17:19:22,06/08/2021 17:19:25,2,Non REM
7710,06/08/2021 17:19:25,06/08/2021 17:19:28,2,Non REM
7711,06/08/2021 17:19:28,06/08/2021 17:19:31,2,Non REM
7712,06/08/2021 17:19:31,06/08/2021 17:19:34,2,Non REM
7713,06/08/2021 17:19:34,06/08/2021 17:19:37,2,Non REM
7714,06/08/2021 17:19:37,06/08/2021 17:19:40,2,Non REM
7715,06/08/2021 17:19:40,06/08/2021 17:19:43,2,Non REM
7716,06/08/2021 17:19:43,06/08/2021 17:19:46,2,Non REM
7717,06/08/2021 17:19:46,06/08/2021 17:19:49,2,Non REM
7718,06/08/2021 17:19:49,06/08/2021 17:19:52,2,Non REM
7719,06/08/2021 17:19:52,06/08/2021 17:19:55,2,Non REM
7720,06/08/2021 17:19:55,06/08/2021 17:19:58,2,Non REM
7721,06/08/2021 17:19:58,06/08/2021 17:20:01,2,Non REM
7722,06/08/2021 17:20:01,06/08/2021 17:20:04,1,Wake
7723,06/08/2021 17:20:04,06/08/2021 17:20:07,1,Wake
7724,06/08/2021 17:20:07,06/08/2021 17:20:10,1,Wake
7725,06/08/2021 17:20:10,06/08/2021 17:20:13,2,Non REM
7726,06/08/2021 17:20:13,06/08/2021 17:20:16,2,Non REM
7727,06/08/2021 17:20:16,06/08/2021 17:20:19,2,Non REM
7728,06/08/2021 17:20:19,06/08/2021 17:20:22,2,Non REM
7729,06/08/2021 17:20:22,06/08/2021 17:20:25,2,Non REM
7730,06/08/2021 17:20:25,06/08/2021 17:20:28,2,Non REM
7731,06/08/2021 17:20:28,06/08/2021 17:20:31,2,Non REM
7732,06/08/2021 17:20:31,06/08/2021 17:20:34,2,Non REM
7733,06/08/2021 17:20:34,06/08/2021 17:20:37,2,Non REM
7734,06/08/2021 17:20:37,06/08/2021 17:20:40,2,Non REM
7735,06/08/2021 17:20:40,06/08/2021 17:20:43,2,Non REM
7736,06/08/2021 17:20:43,06/08/2021 17:20:46,2,Non REM
7737,06/08/2021 17:20:46,06/08/2021 17:20:49,2,Non REM
7738,06/08/2021 17:20:49,06/08/2021 17:20:52,1,Wake
7739,06/08/2021 17:20:52,06/08/2021 17:20:55,2,Non REM
7740,06/08/2021 17:20:55,06/08/2021 17:20:58,2,Non REM
7741,06/08/2021 17:20:58,06/08/2021 17:21:01,2,Non REM
7742,06/08/2021 17:21:01,06/08/2021 17:21:04,2,Non REM
7743,06/08/2021 17:21:04,06/08/2021 17:21:07,2,Non REM
7744,06/08/2021 17:21:07,06/08/2021 17:21:10,2,Non REM
7745,06/08/2021 17:21:10,06/08/2021 17:21:13,2,Non REM
7746,06/08/2021 17:21:13,06/08/2021 17:21:16,2,Non REM
7747,06/08/2021 17:21:16,06/08/2021 17:21:19,2,Non REM
7748,06/08/2021 17:21:19,06/08/2021 17:21:22,2,Non REM
7749,06/08/2021 17:21:22,06/08/2021 17:21:25,2,Non REM
7750,06/08/2021 17:21:25,06/08/2021 17:21:28,2,Non REM
7751,06/08/2021 17:21:28,06/08/2021 17:21:31,2,Non REM
7752,06/08/2021 17:21:31,06/08/2021 17:21:34,2,Non REM
7753,06/08/2021 17:21:34,06/08/2021 17:21:37,2,Non REM
7754,06/08/2021 17:21:37,06/08/2021 17:21:40,1,Wake
7755,06/08/2021 17:21:40,06/08/2021 17:21:43,1,Wake
7756,06/08/2021 17:21:43,06/08/2021 17:21:46,1,Wake
7757,06/08/2021 17:21:46,06/08/2021 17:21:49,1,Wake
7758,06/08/2021 17:21:49,06/08/2021 17:21:52,1,Wake
7759,06/08/2021 17:21:52,06/08/2021 17:21:55,1,Wake
7760,06/08/2021 17:21:55,06/08/2021 17:21:58,1,Wake
7761,06/08/2021 17:21:58,06/08/2021 17:22:01,2,Non REM
7762,06/08/2021 17:22:01,06/08/2021 17:22:04,2,Non REM
7763,06/08/2021 17:22:04,06/08/2021 17:22:07,2,Non REM
7764,06/08/2021 17:22:07,06/08/2021 17:22:10,1,Wake
7765,06/08/2021 17:22:10,06/08/2021 17:22:13,1,Wake
7766,06/08/2021 17:22:13,06/08/2021 17:22:16,2,Non REM
7767,06/08/2021 17:22:16,06/08/2021 17:22:19,2,Non REM
7768,06/08/2021 17:22:19,06/08/2021 17:22:22,2,Non REM
7769,06/08/2021 17:22:22,06/08/2021 17:22:25,2,Non REM
7770,06/08/2021 17:22:25,06/08/2021 17:22:28,2,Non REM
7771,06/08/2021 17:22:28,06/08/2021 17:22:31,2,Non REM
7772,06/08/2021 17:22:31,06/08/2021 17:22:34,2,Non REM
7773,06/08/2021 17:22:34,06/08/2021 17:22:37,2,Non REM
7774,06/08/2021 17:22:37,06/08/2021 17:22:40,2,Non REM
7775,06/08/2021 17:22:40,06/08/2021 17:22:43,2,Non REM
7776,06/08/2021 17:22:43,06/08/2021 17:22:46,2,Non REM
7777,06/08/2021 17:22:46,06/08/2021 17:22:49,2,Non REM
7778,06/08/2021 17:22:49,06/08/2021 17:22:52,2,Non REM
7779,06/08/2021 17:22:52,06/08/2021 17:22:55,2,Non REM
7780,06/08/2021 17:22:55,06/08/2021 17:22:58,2,Non REM
7781,06/08/2021 17:22:58,06/08/2021 17:23:01,2,Non REM
7782,06/08/2021 17:23:01,06/08/2021 17:23:04,2,Non REM
7783,06/08/2021 17:23:04,06/08/2021 17:23:07,2,Non REM
7784,06/08/2021 17:23:07,06/08/2021 17:23:10,2,Non REM
7785,06/08/2021 17:23:10,06/08/2021 17:23:13,2,Non REM
7786,06/08/2021 17:23:13,06/08/2021 17:23:16,2,Non REM
7787,06/08/2021 17:23:16,06/08/2021 17:23:19,2,Non REM
7788,06/08/2021 17:23:19,06/08/2021 17:23:22,2,Non REM
7789,06/08/2021 17:23:22,06/08/2021 17:23:25,2,Non REM
7790,06/08/2021 17:23:25,06/08/2021 17:23:28,2,Non REM
7791,06/08/2021 17:23:28,06/08/2021 17:23:31,2,Non REM
7792,06/08/2021 17:23:31,06/08/2021 17:23:34,2,Non REM
7793,06/08/2021 17:23:34,06/08/2021 17:23:37,2,Non REM
7794,06/08/2021 17:23:37,06/08/2021 17:23:40,2,Non REM
7795,06/08/2021 17:23:40,06/08/2021 17:23:43,2,Non REM
7796,06/08/2021 17:23:43,06/08/2021 17:23:46,2,Non REM
7797,06/08/2021 17:23:46,06/08/2021 17:23:49,2,Non REM
7798,06/08/2021 17:23:49,06/08/2021 17:23:52,2,Non REM
7799,06/08/2021 17:23:52,06/08/2021 17:23:55,1,Wake
7800,06/08/2021 17:23:55,06/08/2021 17:23:58,1,Wake
7801,06/08/2021 17:23:58,06/08/2021 17:24:01,1,Wake
7802,06/08/2021 17:24:01,06/08/2021 17:24:04,1,Wake
7803,06/08/2021 17:24:04,06/08/2021 17:24:07,2,Non REM
7804,06/08/2021 17:24:07,06/08/2021 17:24:10,2,Non REM
7805,06/08/2021 17:24:10,06/08/2021 17:24:13,2,Non REM
7806,06/08/2021 17:24:13,06/08/2021 17:24:16,2,Non REM
7807,06/08/2021 17:24:16,06/08/2021 17:24:19,3,REM
7808,06/08/2021 17:24:19,06/08/2021 17:24:22,3,REM
7809,06/08/2021 17:24:22,06/08/2021 17:24:25,3,REM
7810,06/08/2021 17:24:25,06/08/2021 17:24:28,3,REM
7811,06/08/2021 17:24:28,06/08/2021 17:24:31,3,REM
7812,06/08/2021 17:24:31,06/08/2021 17:24:34,3,REM
7813,06/08/2021 17:24:34,06/08/2021 17:24:37,3,REM
7814,06/08/2021 17:24:37,06/08/2021 17:24:40,3,REM
7815,06/08/2021 17:24:40,06/08/2021 17:24:43,3,REM
7816,06/08/2021 17:24:43,06/08/2021 17:24:46,3,REM
7817,06/08/2021 17:24:46,06/08/2021 17:24:49,3,REM
7818,06/08/2021 17:24:49,06/08/2021 17:24:52,3,REM
7819,06/08/2021 17:24:52,06/08/2021 17:24:55,3,REM
7820,06/08/2021 17:24:55,06/08/2021 17:24:58,3,REM
7821,06/08/2021 17:24:58,06/08/2021 17:25:01,3,REM
7822,06/08/2021 17:25:01,06/08/2021 17:25:04,3,REM
7823,06/08/2021 17:25:04,06/08/2021 17:25:07,3,REM
7824,06/08/2021 17:25:07,06/08/2021 17:25:10,3,REM
7825,06/08/2021 17:25:10,06/08/2021 17:25:13,3,REM
7826,06/08/2021 17:25:13,06/08/2021 17:25:16,3,REM
7827,06/08/2021 17:25:16,06/08/2021 17:25:19,3,REM
7828,06/08/2021 17:25:19,06/08/2021 17:25:22,3,REM
7829,06/08/2021 17:25:22,06/08/2021 17:25:25,3,REM
7830,06/08/2021 17:25:25,06/08/2021 17:25:28,3,REM
7831,06/08/2021 17:25:28,06/08/2021 17:25:31,3,REM
7832,06/08/2021 17:25:31,06/08/2021 17:25:34,3,REM
7833,06/08/2021 17:25:34,06/08/2021 17:25:37,3,REM
7834,06/08/2021 17:25:37,06/08/2021 17:25:40,3,REM
7835,06/08/2021 17:25:40,06/08/2021 17:25:43,3,REM
7836,06/08/2021 17:25:43,06/08/2021 17:25:46,3,REM
7837,06/08/2021 17:25:46,06/08/2021 17:25:49,3,REM
7838,06/08/2021 17:25:49,06/08/2021 17:25:52,3,REM
7839,06/08/2021 17:25:52,06/08/2021 17:25:55,3,REM
7840,06/08/2021 17:25:55,06/08/2021 17:25:58,3,REM
7841,06/08/2021 17:25:58,06/08/2021 17:26:01,1,Wake
7842,06/08/2021 17:26:01,06/08/2021 17:26:04,1,Wake
7843,06/08/2021 17:26:04,06/08/2021 17:26:07,1,Wake
7844,06/08/2021 17:26:07,06/08/2021 17:26:10,1,Wake
7845,06/08/2021 17:26:10,06/08/2021 17:26:13,1,Wake
7846,06/08/2021 17:26:13,06/08/2021 17:26:16,1,Wake
7847,06/08/2021 17:26:16,06/08/2021 17:26:19,1,Wake
7848,06/08/2021 17:26:19,06/08/2021 17:26:22,1,Wake
7849,06/08/2021 17:26:22,06/08/2021 17:26:25,1,Wake
7850,06/08/2021 17:26:25,06/08/2021 17:26:28,1,Wake
7851,06/08/2021 17:26:28,06/08/2021 17:26:31,1,Wake
7852,06/08/2021 17:26:31,06/08/2021 17:26:34,1,Wake
7853,06/08/2021 17:26:34,06/08/2021 17:26:37,1,Wake
7854,06/08/2021 17:26:37,06/08/2021 17:26:40,1,Wake
7855,06/08/2021 17:26:40,06/08/2021 17:26:43,1,Wake
7856,06/08/2021 17:26:43,06/08/2021 17:26:46,1,Wake
7857,06/08/2021 17:26:46,06/08/2021 17:26:49,1,Wake
7858,06/08/2021 17:26:49,06/08/2021 17:26:52,1,Wake
7859,06/08/2021 17:26:52,06/08/2021 17:26:55,1,Wake
7860,06/08/2021 17:26:55,06/08/2021 17:26:58,1,Wake
7861,06/08/2021 17:26:58,06/08/2021 17:27:01,1,Wake
7862,06/08/2021 17:27:01,06/08/2021 17:27:04,1,Wake
7863,06/08/2021 17:27:04,06/08/2021 17:27:07,1,Wake
7864,06/08/2021 17:27:07,06/08/2021 17:27:10,1,Wake
7865,06/08/2021 17:27:10,06/08/2021 17:27:13,1,Wake
7866,06/08/2021 17:27:13,06/08/2021 17:27:16,1,Wake
7867,06/08/2021 17:27:16,06/08/2021 17:27:19,1,Wake
7868,06/08/2021 17:27:19,06/08/2021 17:27:22,1,Wake
7869,06/08/2021 17:27:22,06/08/2021 17:27:25,1,Wake
7870,06/08/2021 17:27:25,06/08/2021 17:27:28,1,Wake
7871,06/08/2021 17:27:28,06/08/2021 17:27:31,1,Wake
7872,06/08/2021 17:27:31,06/08/2021 17:27:34,1,Wake
7873,06/08/2021 17:27:34,06/08/2021 17:27:37,1,Wake
7874,06/08/2021 17:27:37,06/08/2021 17:27:40,1,Wake
7875,06/08/2021 17:27:40,06/08/2021 17:27:43,1,Wake
7876,06/08/2021 17:27:43,06/08/2021 17:27:46,1,Wake
7877,06/08/2021 17:27:46,06/08/2021 17:27:49,1,Wake
7878,06/08/2021 17:27:49,06/08/2021 17:27:52,1,Wake
7879,06/08/2021 17:27:52,06/08/2021 17:27:55,1,Wake
7880,06/08/2021 17:27:55,06/08/2021 17:27:58,1,Wake
7881,06/08/2021 17:27:58,06/08/2021 17:28:01,1,Wake
7882,06/08/2021 17:28:01,06/08/2021 17:28:04,1,Wake
7883,06/08/2021 17:28:04,06/08/2021 17:28:07,1,Wake
7884,06/08/2021 17:28:07,06/08/2021 17:28:10,1,Wake
7885,06/08/2021 17:28:10,06/08/2021 17:28:13,1,Wake
7886,06/08/2021 17:28:13,06/08/2021 17:28:16,1,Wake
7887,06/08/2021 17:28:16,06/08/2021 17:28:19,1,Wake
7888,06/08/2021 17:28:19,06/08/2021 17:28:22,1,Wake
7889,06/08/2021 17:28:22,06/08/2021 17:28:25,1,Wake
7890,06/08/2021 17:28:25,06/08/2021 17:28:28,1,Wake
7891,06/08/2021 17:28:28,06/08/2021 17:28:31,1,Wake
7892,06/08/2021 17:28:31,06/08/2021 17:28:34,1,Wake
7893,06/08/2021 17:28:34,06/08/2021 17:28:37,1,Wake
7894,06/08/2021 17:28:37,06/08/2021 17:28:40,1,Wake
7895,06/08/2021 17:28:40,06/08/2021 17:28:43,1,Wake
7896,06/08/2021 17:28:43,06/08/2021 17:28:46,1,Wake
7897,06/08/2021 17:28:46,06/08/2021 17:28:49,1,Wake
7898,06/08/2021 17:28:49,06/08/2021 17:28:52,1,Wake
7899,06/08/2021 17:28:52,06/08/2021 17:28:55,1,Wake
7900,06/08/2021 17:28:55,06/08/2021 17:28:58,1,Wake
7901,06/08/2021 17:28:58,06/08/2021 17:29:01,1,Wake
7902,06/08/2021 17:29:01,06/08/2021 17:29:04,1,Wake
7903,06/08/2021 17:29:04,06/08/2021 17:29:07,1,Wake
7904,06/08/2021 17:29:07,06/08/2021 17:29:10,1,Wake
7905,06/08/2021 17:29:10,06/08/2021 17:29:13,1,Wake
7906,06/08/2021 17:29:13,06/08/2021 17:29:16,1,Wake
7907,06/08/2021 17:29:16,06/08/2021 17:29:19,1,Wake
7908,06/08/2021 17:29:19,06/08/2021 17:29:22,1,Wake
7909,06/08/2021 17:29:22,06/08/2021 17:29:25,1,Wake
7910,06/08/2021 17:29:25,06/08/2021 17:29:28,1,Wake
7911,06/08/2021 17:29:28,06/08/2021 17:29:31,1,Wake
7912,06/08/2021 17:29:31,06/08/2021 17:29:34,1,Wake
7913,06/08/2021 17:29:34,06/08/2021 17:29:37,1,Wake
7914,06/08/2021 17:29:37,06/08/2021 17:29:40,1,Wake
7915,06/08/2021 17:29:40,06/08/2021 17:29:43,1,Wake
7916,06/08/2021 17:29:43,06/08/2021 17:29:46,1,Wake
7917,06/08/2021 17:29:46,06/08/2021 17:29:49,1,Wake
7918,06/08/2021 17:29:49,06/08/2021 17:29:52,1,Wake
7919,06/08/2021 17:29:52,06/08/2021 17:29:55,1,Wake
7920,06/08/2021 17:29:55,06/08/2021 17:29:58,1,Wake
7921,06/08/2021 17:29:58,06/08/2021 17:30:01,1,Wake
7922,06/08/2021 17:30:01,06/08/2021 17:30:04,1,Wake
7923,06/08/2021 17:30:04,06/08/2021 17:30:07,1,Wake
7924,06/08/2021 17:30:07,06/08/2021 17:30:10,1,Wake
7925,06/08/2021 17:30:10,06/08/2021 17:30:13,1,Wake
7926,06/08/2021 17:30:13,06/08/2021 17:30:16,1,Wake
7927,06/08/2021 17:30:16,06/08/2021 17:30:19,1,Wake
7928,06/08/2021 17:30:19,06/08/2021 17:30:22,1,Wake
7929,06/08/2021 17:30:22,06/08/2021 17:30:25,1,Wake
7930,06/08/2021 17:30:25,06/08/2021 17:30:28,1,Wake
